ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;11 970;26;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;68 830;23;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;73 530;14;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;61 080;39;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;218 730;19;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;245 090;35;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;95 960;32;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;216 550;30;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;84 900;29;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;13 010;19;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1152721;GROUPAMA ASSURANCES PRO                           ;2025;10;35 190;21;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;28 910;24;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;11 940;26;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;74 440;23;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;69 950;13;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;53 010;39;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;231 460;19;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;243 700;35;
3528;GROUPAMA                                          ;19;IPROSPECT CONSEIL FRANCE                          ;33;ASSUREURS                                         ;37;PRODUITS ASSURANCE                                ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1201006;GROUPAMA RETRAITE PRO                             ;2025;10;105 450;33;
